open,high,low,close,open_time,close_time,volume
0.06940000,0.06943200,0.06937000,0.06940700,1531210320000,1531210379999,24.36800000
0.06940700,0.06943200,0.06937400,0.06938000,1531210380000,1531210439999,36.48700000
0.06938100,0.06940300,0.06937000,0.06937200,1531210440000,1531210499999,76.43100000
0.06937100,0.06940200,0.06933300,0.06933800,1531210500000,1531210559999,82.13300000
0.06936700,0.06937600,0.06933300,0.06934900,1531210560000,1531210619999,71.24000000
0.06933400,0.06935400,0.06926000,0.06930000,1531210620000,1531210679999,43.22800000
0.06930000,0.06940000,0.06930000,0.06935600,1531210680000,1531210739999,33.90400000
0.06935600,0.06935600,0.06930500,0.06932200,1531210740000,1531210799999,31.96700000
0.06932200,0.06935600,0.06930100,0.06933000,1531210800000,1531210859999,64.25400000
0.06931000,0.06935900,0.06930100,0.06934800,1531210860000,1531210919999,39.08700000
0.06934800,0.06934800,0.06932000,0.06933000,1531210920000,1531210979999,15.97800000
0.06932000,0.06933000,0.06932000,0.06932300,1531210980000,1531211039999,50.21000000
0.06932300,0.06933000,0.06931300,0.06931400,1531211040000,1531211099999,183.93700000
0.06931400,0.06931400,0.06930000,0.06930000,1531211100000,1531211159999,155.58800000
0.06930000,0.06931300,0.06930000,0.06930000,1531211160000,1531211219999,177.32000000
0.06930000,0.06932900,0.06930000,0.06930200,1531211220000,1531211279999,54.99400000
0.06930100,0.06933000,0.06924400,0.06928200,1531211280000,1531211339999,143.43600000
0.06924600,0.06931200,0.06924300,0.06924400,1531211340000,1531211399999,32.33700000
0.06924400,0.06928900,0.06920000,0.06925800,1531211400000,1531211459999,70.63600000
0.06923100,0.06925800,0.06918000,0.06920300,1531211460000,1531211519999,188.26100000
0.06919700,0.06920400,0.06917700,0.06919700,1531211520000,1531211579999,31.85200000
0.06920000,0.06920400,0.06917800,0.06920000,1531211580000,1531211639999,66.17600000
0.06920400,0.06925600,0.06920000,0.06922400,1531211640000,1531211699999,43.70700000
0.06920400,0.06922900,0.06917500,0.06919500,1531211700000,1531211759999,104.81900000
0.06919400,0.06924600,0.06918000,0.06923800,1531211760000,1531211819999,55.76700000
0.06920700,0.06923800,0.06919000,0.06921600,1531211820000,1531211879999,50.85600000
0.06922800,0.06924400,0.06919000,0.06924000,1531211880000,1531211939999,45.53000000
0.06923900,0.06924600,0.06921000,0.06924500,1531211940000,1531211999999,38.69200000
0.06924500,0.06930500,0.06922100,0.06928700,1531212000000,1531212059999,52.15000000
0.06928700,0.06928700,0.06923000,0.06925400,1531212060000,1531212119999,34.29600000
0.06925400,0.06927100,0.06921200,0.06921800,1531212120000,1531212179999,75.58800000
0.06924500,0.06927100,0.06921800,0.06925600,1531212180000,1531212239999,57.67300000
