open,high,low,close,open_time,close_time,volume
0.02436000,0.02436000,0.02429000,0.02433800,1531210320000,1531210379999,5.00300000
0.02433000,0.02435600,0.02427800,0.02435600,1531210380000,1531210439999,15.43600000
0.02435000,0.02435100,0.02435000,0.02435000,1531210440000,1531210499999,2.56900000
0.02434500,0.02434500,0.02430000,0.02430000,1531210500000,1531210559999,0.08900000
0.02430000,0.02430000,0.02427900,0.02430000,1531210560000,1531210619999,1.34500000
0.02430000,0.02430000,0.02430000,0.02430000,1531210620000,1531210679999,0.26600000
0.02430000,0.02432200,0.02430000,0.02432200,1531210680000,1531210739999,0.64000000
0.02432500,0.02435100,0.02432500,0.02435100,1531210740000,1531210799999,0.15300000
0.02436200,0.02439200,0.02436200,0.02439200,1531210800000,1531210859999,2.77400000
0.02438500,0.02438600,0.02438500,0.02438600,1531210860000,1531210919999,0.92700000
0.02438500,0.02439100,0.02438500,0.02439100,1531210920000,1531210979999,2.87300000
0.02438800,0.02439900,0.02438800,0.02439900,1531210980000,1531211039999,6.86800000
0.02439800,0.02439900,0.02439800,0.02439900,1531211040000,1531211099999,1.57600000
0.02439800,0.02439900,0.02437400,0.02439900,1531211100000,1531211159999,4.70100000
0.02439800,0.02439900,0.02439800,0.02439900,1531211160000,1531211219999,1.98000000
0.02434300,0.02439800,0.02434200,0.02439700,1531211220000,1531211279999,1.83100000
0.02439600,0.02439900,0.02439600,0.02439900,1531211280000,1531211339999,1.87500000
0.02439800,0.02439900,0.02434400,0.02434400,1531211340000,1531211399999,1.76000000
0.02439800,0.02440000,0.02439800,0.02440000,1531211400000,1531211459999,63.52800000
0.02434900,0.02434900,0.02434900,0.02434900,1531211460000,1531211519999,0.77200000
0.02437700,0.02440000,0.02437700,0.02440000,1531211520000,1531211579999,2.92300000
0.02440000,0.02440000,0.02435000,0.02440000,1531211580000,1531211639999,2.58000000
0.02440000,0.02440000,0.02433700,0.02439900,1531211640000,1531211699999,8.49900000
0.02439900,0.02439900,0.02439900,0.02439900,1531211700000,1531211759999,2.04400000
0.02440000,0.02440000,0.02434000,0.02434000,1531211760000,1531211819999,22.70900000
0.02440000,0.02440000,0.02440000,0.02440000,1531211820000,1531211879999,0.00100000
0.02439900,0.02439900,0.02439900,0.02439900,1531211880000,1531211939999,5.00000000
0.02439900,0.02439900,0.02439900,0.02439900,1531211940000,1531211999999,0.00000000
0.02440000,0.02440000,0.02439900,0.02440000,1531212000000,1531212059999,7.36100000
0.02440000,0.02440000,0.02440000,0.02440000,1531212060000,1531212119999,0.13500000
0.02440000,0.02440000,0.02434400,0.02434400,1531212120000,1531212179999,2.72500000
0.02440000,0.02440000,0.02440000,0.02440000,1531212180000,1531212239999,0.17100000
0.02440000,0.02440000,0.02440000,0.02440000,1531212240000,1531212299999,0.00000000
0.02439900,0.02439900,0.02439900,0.02439900,1531212300000,1531212359999,2.72900000
0.02440000,0.02440000,0.02440000,0.02440000,1531212360000,1531212419999,0.90800000
0.02440000,0.02440000,0.02437500,0.02437500,1531212420000,1531212479999,0.61500000
0.02439900,0.02440000,0.02439900,0.02440000,1531212480000,1531212539999,0.26000000
0.02440000,0.02440000,0.02440000,0.02440000,1531212540000,1531212599999,2.84300000
0.02440000,0.02440000,0.02440000,0.02440000,1531212600000,1531212659999,3.91400000
0.02437000,0.02437000,0.02437000,0.02437000,1531212660000,1531212719999,0.01900000
0.02437000,0.02440000,0.02437000,0.02440000,1531212720000,1531212779999,1.94800000
0.02440000,0.02440000,0.02440000,0.02440000,1531212780000,1531212839999,1.51300000
0.02440000,0.02440000,0.02440000,0.02440000,1531212840000,1531212899999,0.09900000
0.02434600,0.02439900,0.02430500,0.02430500,1531212900000,1531212959999,2.30300000
0.02431800,0.02440000,0.02430500,0.02440000,1531212960000,1531213019999,11.67200000
0.02440000,0.02440000,0.02440000,0.02440000,1531213020000,1531213079999,0.00000000
0.02440000,0.02440000,0.02440000,0.02440000,1531213080000,1531213139999,0.00000000
0.02440000,0.02440000,0.02440000,0.02440000,1531213140000,1531213199999,0.00000000
0.02439600,0.02439800,0.02434100,0.02434100,1531213200000,1531213259999,1.30000000
0.02434100,0.02434100,0.02434100,0.02434100,1531213260000,1531213319999,0.00000000
0.02434100,0.02434100,0.02434100,0.02434100,1531213320000,1531213379999,0.30400000
0.02434100,0.02434100,0.02434100,0.02434100,1531213380000,1531213439999,0.00000000
0.02439700,0.02440000,0.02439700,0.02440000,1531213440000,1531213499999,4.98100000
0.02440000,0.02440000,0.02440000,0.02440000,1531213500000,1531213559999,0.00000000
0.02434200,0.02434200,0.02434100,0.02434100,1531213560000,1531213619999,1.29700000
0.02433800,0.02433800,0.02433800,0.02433800,1531213620000,1531213679999,0.00400000
0.02433800,0.02433800,0.02433800,0.02433800,1531213680000,1531213739999,0.00000000
0.02433800,0.02433800,0.02433800,0.02433800,1531213740000,1531213799999,0.00000000
0.02433800,0.02433800,0.02433800,0.02433800,1531213800000,1531213859999,0.02600000
0.02433800,0.02433800,0.02433800,0.02433800,1531213860000,1531213919999,0.00000000
0.02433900,0.02433900,0.02433900,0.02433900,1531213920000,1531213979999,0.02300000
0.02434100,0.02439400,0.02434100,0.02435200,1531213980000,1531214039999,0.07100000
0.02435200,0.02435200,0.02435200,0.02435200,1531214040000,1531214099999,0.02300000
0.02435200,0.02435200,0.02433700,0.02435200,1531214100000,1531214159999,22.96000000
0.02435200,0.02440000,0.02435200,0.02440000,1531214160000,1531214219999,9.71800000
0.02439800,0.02439800,0.02435200,0.02438200,1531214220000,1531214279999,0.55800000
0.02439800,0.02439800,0.02438200,0.02438200,1531214280000,1531214339999,1.53000000
0.02439800,0.02440000,0.02439800,0.02440000,1531214340000,1531214399999,1.77700000
0.02439900,0.02446100,0.02439900,0.02446100,1531214400000,1531214459999,19.34800000
0.02446100,0.02448300,0.02439900,0.02448300,1531214460000,1531214519999,7.55200000
0.02442100,0.02442100,0.02441100,0.02441400,1531214520000,1531214579999,2.37600000
0.02447300,0.02447300,0.02447300,0.02447300,1531214580000,1531214639999,0.09700000
0.02447300,0.02447300,0.02447300,0.02447300,1531214640000,1531214699999,0.08100000
0.02442300,0.02445400,0.02441900,0.02445400,1531214700000,1531214759999,13.52600000
0.02445200,0.02445200,0.02445200,0.02445200,1531214760000,1531214819999,0.02400000
0.02439900,0.02439900,0.02439900,0.02439900,1531214820000,1531214879999,0.17700000
0.02444600,0.02447800,0.02444600,0.02447800,1531214880000,1531214939999,3.53100000
0.02442000,0.02442000,0.02442000,0.02442000,1531214940000,1531214999999,0.00500000
0.02442000,0.02442000,0.02442000,0.02442000,1531215000000,1531215059999,0.02000000
0.02442800,0.02442800,0.02442800,0.02442800,1531215060000,1531215119999,0.00800000
0.02443000,0.02443000,0.02443000,0.02443000,1531215120000,1531215179999,0.00700000
0.02443200,0.02443200,0.02443200,0.02443200,1531215180000,1531215239999,0.01200000
0.02443200,0.02443200,0.02443200,0.02443200,1531215240000,1531215299999,0.01900000
0.02444000,0.02447300,0.02444000,0.02444000,1531215300000,1531215359999,1.61000000
0.02444000,0.02447400,0.02444000,0.02447400,1531215360000,1531215419999,0.63700000
0.02444000,0.02444000,0.02444000,0.02444000,1531215420000,1531215479999,0.00400000
0.02444000,0.02447100,0.02434200,0.02447000,1531215480000,1531215539999,29.64500000
0.02446700,0.02449200,0.02434500,0.02440000,1531215540000,1531215599999,28.78500000
0.02449200,0.02451800,0.02441500,0.02442300,1531215600000,1531215659999,29.18400000
0.02449900,0.02450300,0.02443900,0.02450300,1531215660000,1531215719999,6.96800000
0.02450700,0.02451700,0.02450600,0.02450600,1531215720000,1531215779999,1.80000000
0.02451800,0.02453400,0.02451800,0.02453300,1531215780000,1531215839999,1.68700000
0.02446100,0.02455500,0.02446100,0.02455400,1531215840000,1531215899999,1.28800000
